ID,invoiceNumber,vendor_ID,invoiceDate,dueDate,amount,currency,status,submittedBy,submittedAt,approvedBy,approvedAt,approvalComments,rejectedBy,rejectedAt,rejectionReason,paidBy,paidAt,createdAt,createdBy,modifiedAt,modifiedBy
26290537-d01d-4f9c-b315-9734addf9452,invoiceNumber-26290537,16156994-c55c-4016-86f4-5cfc9a7c0898,2004-09-04,2021-04-18,6304130418171.59,537,SUBMITTED,submittedBy-26290537,2004-02-28T00:00:00.000Z,approvedBy-26290537,2013-10-03T00:00:00.000Z,approvalComments-26290537,rejectedBy-26290537,2007-01-14T00:00:00.000Z,rejectionReason-26290537,paidBy-26290537,2011-11-11T00:00:00.000Z,2021-04-03T00:00:00.000Z,createdBy.fnhwp@example.org,2016-06-02T00:00:00.000Z,modifiedBy.fnhwp@example.com
29138456-76d8-405a-84a8-9844a5ba5ac1,invoiceNumber-29138456,16156995-1cc2-4bbe-babf-e4771c244c4f,2010-08-30,2014-04-07,8555729854367.08,456,PAID,submittedBy-29138456,2001-07-09T00:00:00.000Z,approvedBy-29138456,2009-08-26T00:00:00.000Z,approvalComments-29138456,rejectedBy-29138456,2007-11-15T00:00:00.000Z,rejectionReason-29138456,paidBy-29138456,2010-11-14T00:00:00.000Z,2012-01-18T00:00:00.000Z,createdBy.hcjdk@example.com,2020-07-11T00:00:00.000Z,modifiedBy.hcjdk@example.org
29138457-c941-457c-a600-e8f6937fe912,invoiceNumber-29138457,16156995-1cc2-4bbe-babf-e4771c244c4f,2023-06-03,2013-03-09,2519200598497.83,457,APPROVED,submittedBy-29138457,2005-06-23T00:00:00.000Z,approvedBy-29138457,2007-03-11T00:00:00.000Z,approvalComments-29138457,rejectedBy-29138457,2011-12-08T00:00:00.000Z,rejectionReason-29138457,paidBy-29138457,2006-09-23T00:00:00.000Z,2023-01-04T00:00:00.000Z,createdBy.hcjdl@example.com,2014-03-20T00:00:00.000Z,modifiedBy.hcjdl@example.com
26061463-a6e9-4eeb-b29f-4aea40e9d816,invoiceNumber-26061463,16156996-74c8-421a-9082-e98ae96601c2,2009-01-02,2010-07-06,8449340896207.78,463,DRAFT,submittedBy-26061463,2009-06-15T00:00:00.000Z,approvedBy-26061463,2004-07-29T00:00:00.000Z,approvalComments-26061463,rejectedBy-26061463,2022-05-26T00:00:00.000Z,rejectionReason-26061463,paidBy-26061463,2003-07-02T00:00:00.000Z,2013-07-31T00:00:00.000Z,createdBy.fil5j@example.com,2020-05-21T00:00:00.000Z,modifiedBy.fil5j@example.com
26061464-9511-4bd2-a2e1-d322bff8d828,invoiceNumber-26061464,16156996-74c8-421a-9082-e98ae96601c2,2008-05-20,2016-07-05,6608260899284.72,464,PAID,submittedBy-26061464,2001-03-06T00:00:00.000Z,approvedBy-26061464,2017-03-15T00:00:00.000Z,approvalComments-26061464,rejectedBy-26061464,2019-05-05T00:00:00.000Z,rejectionReason-26061464,paidBy-26061464,2018-09-21T00:00:00.000Z,2010-09-27T00:00:00.000Z,createdBy.fil5k@example.net,2002-05-19T00:00:00.000Z,modifiedBy.fil5k@example.org
91910335-90fe-44b0-bc36-21260bfc84e6,invoiceNumber-9191033,16156997-3ec5-469d-90ff-571c30b7ac17,2009-06-12,2016-05-05,4607292985945.69,033,DRAFT,submittedBy-9191033,2000-07-26T00:00:00.000Z,approvedBy-9191033,2019-08-20T00:00:00.000Z,approvalComments-9191033,rejectedBy-9191033,2019-04-17T00:00:00.000Z,rejectionReason-9191033,paidBy-9191033,2019-02-19T00:00:00.000Z,2007-08-07T00:00:00.000Z,createdBy.5gzuh@example.com,2009-04-30T00:00:00.000Z,modifiedBy.5gzuh@example.com
91910345-9c36-45e9-9d41-09ef133e8042,invoiceNumber-9191034,16156997-3ec5-469d-90ff-571c30b7ac17,2014-03-21,2001-12-26,8750436341476.98,034,PAID,submittedBy-9191034,2000-05-13T00:00:00.000Z,approvedBy-9191034,2011-04-29T00:00:00.000Z,approvalComments-9191034,rejectedBy-9191034,2012-03-03T00:00:00.000Z,rejectionReason-9191034,paidBy-9191034,2015-01-15T00:00:00.000Z,2023-10-23T00:00:00.000Z,createdBy.5gzui@example.com,2011-07-13T00:00:00.000Z,modifiedBy.5gzui@example.net
18874838-a968-4879-be8d-20592e24d440,invoiceNumber-18874838,16156998-2872-4eed-9386-33e81ea86d40,2010-09-24,2007-08-02,9288515718930.22,838,REJECTED,submittedBy-18874838,2012-05-02T00:00:00.000Z,approvedBy-18874838,2011-12-15T00:00:00.000Z,approvalComments-18874838,rejectedBy-18874838,2016-10-31T00:00:00.000Z,rejectionReason-18874838,paidBy-18874838,2018-02-09T00:00:00.000Z,2019-12-30T00:00:00.000Z,createdBy.b8jx2@example.net,2005-08-19T00:00:00.000Z,modifiedBy.b8jx2@example.net
18874839-3edf-490d-a9f5-1bb3001a22ed,invoiceNumber-18874839,16156998-2872-4eed-9386-33e81ea86d40,2020-02-14,2004-01-01,8118800190284.1,839,APPROVED,submittedBy-18874839,2018-03-08T00:00:00.000Z,approvedBy-18874839,2017-01-07T00:00:00.000Z,approvalComments-18874839,rejectedBy-18874839,2004-09-18T00:00:00.000Z,rejectionReason-18874839,paidBy-18874839,2014-11-03T00:00:00.000Z,2022-09-04T00:00:00.000Z,createdBy.b8jx3@example.com,2013-06-24T00:00:00.000Z,modifiedBy.b8jx3@example.org
18063186-74a4-49c7-97d3-4f4892949cea,invoiceNumber-18063186,16156999-159f-4c05-a6cb-08627d6869cd,2004-09-21,2013-07-01,9048203129120.57,186,SUBMITTED,submittedBy-18063186,2016-02-05T00:00:00.000Z,approvedBy-18063186,2009-11-25T00:00:00.000Z,approvalComments-18063186,rejectedBy-18063186,2023-06-01T00:00:00.000Z,rejectionReason-18063186,paidBy-18063186,2023-03-21T00:00:00.000Z,2006-07-02T00:00:00.000Z,createdBy.ar5n6@example.org,2004-03-20T00:00:00.000Z,modifiedBy.ar5n6@example.com
18063187-923d-4229-b2bb-ef0bb576337b,invoiceNumber-18063187,16156999-159f-4c05-a6cb-08627d6869cd,2003-10-13,2007-01-26,3058664058038.97,187,REJECTED,submittedBy-18063187,2000-01-26T00:00:00.000Z,approvedBy-18063187,2019-11-29T00:00:00.000Z,approvalComments-18063187,rejectedBy-18063187,2009-07-22T00:00:00.000Z,rejectionReason-18063187,paidBy-18063187,2011-12-18T00:00:00.000Z,2007-09-25T00:00:00.000Z,createdBy.ar5n7@example.net,2017-05-24T00:00:00.000Z,modifiedBy.ar5n7@example.org
27456899-e9d5-4286-8c0c-2668526da799,invoiceNumber-27456899,16157000-8d12-4548-910f-029af117cbdb,2007-11-10,2015-04-18,7514662521260.49,899,DRAFT,submittedBy-27456899,2019-10-25T00:00:00.000Z,approvedBy-27456899,2004-01-29T00:00:00.000Z,approvalComments-27456899,rejectedBy-27456899,2019-10-11T00:00:00.000Z,rejectionReason-27456899,paidBy-27456899,2005-12-29T00:00:00.000Z,2007-03-19T00:00:00.000Z,createdBy.gchvn@example.net,2021-03-21T00:00:00.000Z,modifiedBy.gchvn@example.com
27456900-30d6-4aef-b0a5-1690d915346d,invoiceNumber-27456900,16157000-8d12-4548-910f-029af117cbdb,2004-05-29,2010-02-27,4990333140187.44,900,PAID,submittedBy-27456900,2003-11-29T00:00:00.000Z,approvedBy-27456900,2008-05-07T00:00:00.000Z,approvalComments-27456900,rejectedBy-27456900,2020-05-13T00:00:00.000Z,rejectionReason-27456900,paidBy-27456900,2004-06-21T00:00:00.000Z,2011-02-24T00:00:00.000Z,createdBy.gchvo@example.com,2016-02-09T00:00:00.000Z,modifiedBy.gchvo@example.org
13762913-24c4-4ba3-9dee-e7134892d3d5,invoiceNumber-13762913,16157001-e70a-4b8b-8fae-65085c38046b,2022-08-26,2023-07-05,9160483405302.61,913,PAID,submittedBy-13762913,2014-03-11T00:00:00.000Z,approvedBy-13762913,2016-12-23T00:00:00.000Z,approvalComments-13762913,rejectedBy-13762913,2001-03-26T00:00:00.000Z,rejectionReason-13762913,paidBy-13762913,2009-01-29T00:00:00.000Z,2015-03-30T00:00:00.000Z,createdBy.86zj5@example.com,2018-09-20T00:00:00.000Z,modifiedBy.86zj5@example.net
13762914-8f51-4716-85d6-eeb2da0818ce,invoiceNumber-13762914,16157001-e70a-4b8b-8fae-65085c38046b,2010-12-28,2002-06-29,2887570363800,914,PAID,submittedBy-13762914,2004-06-22T00:00:00.000Z,approvedBy-13762914,2010-05-17T00:00:00.000Z,approvalComments-13762914,rejectedBy-13762914,2016-10-14T00:00:00.000Z,rejectionReason-13762914,paidBy-13762914,2007-05-15T00:00:00.000Z,2001-10-05T00:00:00.000Z,createdBy.86zj6@example.org,2021-01-27T00:00:00.000Z,modifiedBy.86zj6@example.com
26589751-fcd6-4e99-a1a8-b596ab991bc3,invoiceNumber-26589751,16157002-9d9f-4af4-9ac6-6546fe94bfbe,2000-05-02,2010-09-20,3275123733413.11,751,REJECTED,submittedBy-26589751,2001-09-01T00:00:00.000Z,approvedBy-26589751,2003-02-19T00:00:00.000Z,approvalComments-26589751,rejectedBy-26589751,2019-07-20T00:00:00.000Z,rejectionReason-26589751,paidBy-26589751,2003-06-17T00:00:00.000Z,2012-02-03T00:00:00.000Z,createdBy.ftws7@example.org,2010-11-16T00:00:00.000Z,modifiedBy.ftws7@example.org
26589752-ae7f-4fe5-8e40-c72492da48d2,invoiceNumber-26589752,16157002-9d9f-4af4-9ac6-6546fe94bfbe,2019-11-10,2010-03-23,8182344601066.28,752,SUBMITTED,submittedBy-26589752,2019-08-23T00:00:00.000Z,approvedBy-26589752,2017-08-19T00:00:00.000Z,approvalComments-26589752,rejectedBy-26589752,2007-09-11T00:00:00.000Z,rejectionReason-26589752,paidBy-26589752,2020-02-02T00:00:00.000Z,2021-03-23T00:00:00.000Z,createdBy.ftws8@example.org,2011-06-30T00:00:00.000Z,modifiedBy.ftws8@example.com
28220534-e675-4c45-9a18-79a6c38e7693,invoiceNumber-28220534,16157003-02ea-4f17-8640-ee1160f2e9e5,2017-05-18,2023-03-04,4027116175910.55,534,PAID,submittedBy-28220534,2009-05-05T00:00:00.000Z,approvedBy-28220534,2004-10-20T00:00:00.000Z,approvalComments-28220534,rejectedBy-28220534,2003-07-09T00:00:00.000Z,rejectionReason-28220534,paidBy-28220534,2022-03-10T00:00:00.000Z,2003-06-07T00:00:00.000Z,createdBy.gsv3q@example.net,2020-04-18T00:00:00.000Z,modifiedBy.gsv3q@example.com
28220535-42af-471e-bac0-e68937edcd0b,invoiceNumber-28220535,16157003-02ea-4f17-8640-ee1160f2e9e5,2018-06-13,2013-02-14,1399261042413.9,535,APPROVED,submittedBy-28220535,2021-09-25T00:00:00.000Z,approvedBy-28220535,2023-09-08T00:00:00.000Z,approvalComments-28220535,rejectedBy-28220535,2005-06-19T00:00:00.000Z,rejectionReason-28220535,paidBy-28220535,2012-03-10T00:00:00.000Z,2019-05-22T00:00:00.000Z,createdBy.gsv3r@example.org,2010-07-02T00:00:00.000Z,modifiedBy.gsv3r@example.com
28412991-ca90-48ca-8397-1ec2cea1424b,invoiceNumber-28412991,16157004-642b-4ef7-b7ba-efb9fe2cc23c,2007-09-21,2010-03-29,2215565151746.65,991,PAID,submittedBy-28412991,2005-05-20T00:00:00.000Z,approvedBy-28412991,2016-06-06T00:00:00.000Z,approvalComments-28412991,rejectedBy-28412991,2010-05-04T00:00:00.000Z,rejectionReason-28412991,paidBy-28412991,2001-04-23T00:00:00.000Z,2017-10-10T00:00:00.000Z,createdBy.gwzlr@example.net,2005-01-12T00:00:00.000Z,modifiedBy.gwzlr@example.net
28412992-74db-4b4c-8f2c-83afbcaaa35e,invoiceNumber-28412992,16157004-642b-4ef7-b7ba-efb9fe2cc23c,2017-02-27,2021-09-13,1816636377151.13,992,DRAFT,submittedBy-28412992,2021-07-01T00:00:00.000Z,approvedBy-28412992,2001-12-12T00:00:00.000Z,approvalComments-28412992,rejectedBy-28412992,2002-11-26T00:00:00.000Z,rejectionReason-28412992,paidBy-28412992,2021-11-03T00:00:00.000Z,2004-01-30T00:00:00.000Z,createdBy.gwzls@example.net,2011-05-30T00:00:00.000Z,modifiedBy.gwzls@example.org
21590911-27c9-4bdd-b3da-e47cbb5f0239,invoiceNumber-2159091,16157005-cca9-40ff-a871-d1ec81619645,2003-12-26,2000-06-13,5319984483678.74,091,REJECTED,submittedBy-2159091,2012-11-06T00:00:00.000Z,approvedBy-2159091,2014-05-25T00:00:00.000Z,approvalComments-2159091,rejectedBy-2159091,2006-11-29T00:00:00.000Z,rejectionReason-2159091,paidBy-2159091,2006-01-21T00:00:00.000Z,2021-02-05T00:00:00.000Z,createdBy.1a9yr@example.net,2002-04-17T00:00:00.000Z,modifiedBy.1a9yr@example.net
21590929-31fe-4987-bedd-66e2ef0e98d0,invoiceNumber-2159092,16157005-cca9-40ff-a871-d1ec81619645,2002-05-26,2012-12-08,4285861164041.41,092,APPROVED,submittedBy-2159092,2015-05-19T00:00:00.000Z,approvedBy-2159092,2017-12-13T00:00:00.000Z,approvalComments-2159092,rejectedBy-2159092,2014-01-28T00:00:00.000Z,rejectionReason-2159092,paidBy-2159092,2009-10-03T00:00:00.000Z,2010-12-18T00:00:00.000Z,createdBy.1a9ys@example.org,2011-03-24T00:00:00.000Z,modifiedBy.1a9ys@example.org
21487445-cd96-42a4-abea-9ac1b7d5c9cf,invoiceNumber-21487445,16157006-3377-446d-9b35-1d7ff3b92a43,2008-02-16,2001-08-24,9633133276090.19,445,DRAFT,submittedBy-21487445,2008-07-02T00:00:00.000Z,approvedBy-21487445,2023-01-16T00:00:00.000Z,approvalComments-21487445,rejectedBy-21487445,2021-12-26T00:00:00.000Z,rejectionReason-21487445,paidBy-21487445,2020-03-09T00:00:00.000Z,2022-02-12T00:00:00.000Z,createdBy.csjth@example.org,2006-06-30T00:00:00.000Z,modifiedBy.csjth@example.com
21487446-7d67-44bd-9c4c-c89170194c9a,invoiceNumber-21487446,16157006-3377-446d-9b35-1d7ff3b92a43,2012-01-30,2017-03-07,4834789441398.75,446,DRAFT,submittedBy-21487446,2023-03-01T00:00:00.000Z,approvedBy-21487446,2018-08-04T00:00:00.000Z,approvalComments-21487446,rejectedBy-21487446,2017-09-21T00:00:00.000Z,rejectionReason-21487446,paidBy-21487446,2002-04-29T00:00:00.000Z,2020-08-12T00:00:00.000Z,createdBy.csjti@example.org,2006-08-21T00:00:00.000Z,modifiedBy.csjti@example.net
24664225-c847-497f-87ce-b2b9ebbe0c3d,invoiceNumber-24664225,16157007-01d7-4309-b79b-7736ff079076,2007-02-11,2009-05-18,5516751358559.63,225,REJECTED,submittedBy-24664225,2002-04-04T00:00:00.000Z,approvedBy-24664225,2006-12-02T00:00:00.000Z,approvalComments-24664225,rejectedBy-24664225,2011-10-01T00:00:00.000Z,rejectionReason-24664225,paidBy-24664225,2008-01-29T00:00:00.000Z,2015-05-08T00:00:00.000Z,createdBy.eon1d@example.org,2019-08-17T00:00:00.000Z,modifiedBy.eon1d@example.com
24664226-4f69-438a-95b0-1b22fd9d814b,invoiceNumber-24664226,16157007-01d7-4309-b79b-7736ff079076,2018-01-17,2002-07-13,8602965510738.8,226,REJECTED,submittedBy-24664226,2003-06-05T00:00:00.000Z,approvedBy-24664226,2006-10-13T00:00:00.000Z,approvalComments-24664226,rejectedBy-24664226,2007-10-12T00:00:00.000Z,rejectionReason-24664226,paidBy-24664226,2018-06-19T00:00:00.000Z,2009-04-17T00:00:00.000Z,createdBy.eon1e@example.net,2008-05-30T00:00:00.000Z,modifiedBy.eon1e@example.org
5826537b-a202-4f0b-bfdb-cf4cb592da08,invoiceNumber-5826537,16157008-0226-4abd-8cf7-e027ed592fd6,2003-06-17,2006-08-27,5568615727830.69,537,DRAFT,submittedBy-5826537,2014-05-14T00:00:00.000Z,approvedBy-5826537,2011-02-22T00:00:00.000Z,approvalComments-5826537,rejectedBy-5826537,2013-01-13T00:00:00.000Z,rejectionReason-5826537,paidBy-5826537,2010-02-18T00:00:00.000Z,2018-03-07T00:00:00.000Z,createdBy.3gvs9@example.com,2022-07-23T00:00:00.000Z,modifiedBy.3gvs9@example.org
58265387-831a-41f5-8c55-71858583d017,invoiceNumber-5826538,16157008-0226-4abd-8cf7-e027ed592fd6,2013-03-03,2014-05-29,634558521873.94,538,PAID,submittedBy-5826538,2011-06-08T00:00:00.000Z,approvedBy-5826538,2005-05-27T00:00:00.000Z,approvalComments-5826538,rejectedBy-5826538,2023-07-03T00:00:00.000Z,rejectionReason-5826538,paidBy-5826538,2022-06-08T00:00:00.000Z,2020-11-01T00:00:00.000Z,createdBy.3gvsa@example.org,2008-10-31T00:00:00.000Z,modifiedBy.3gvsa@example.net
20879948-10a9-403b-947f-17e5cb34afa3,invoiceNumber-20879948,16157009-0787-403f-9f9c-aab7bade4196,2016-09-08,2000-05-25,5358597793298.67,948,SUBMITTED,submittedBy-20879948,2022-11-25T00:00:00.000Z,approvedBy-20879948,2002-12-30T00:00:00.000Z,approvalComments-20879948,rejectedBy-20879948,2001-09-07T00:00:00.000Z,rejectionReason-20879948,paidBy-20879948,2019-04-19T00:00:00.000Z,2000-07-15T00:00:00.000Z,createdBy.cfj2k@example.org,2012-04-22T00:00:00.000Z,modifiedBy.cfj2k@example.net
20879949-3e86-497a-81bb-1046b18cfd93,invoiceNumber-20879949,16157009-0787-403f-9f9c-aab7bade4196,2013-10-09,2022-12-31,1908993801905.57,949,PAID,submittedBy-20879949,2019-12-23T00:00:00.000Z,approvedBy-20879949,2006-03-30T00:00:00.000Z,approvalComments-20879949,rejectedBy-20879949,2022-02-07T00:00:00.000Z,rejectionReason-20879949,paidBy-20879949,2020-06-25T00:00:00.000Z,2011-04-16T00:00:00.000Z,createdBy.cfj2l@example.net,2023-04-18T00:00:00.000Z,modifiedBy.cfj2l@example.org
14970671-9314-4126-aafe-7accf92cd137,invoiceNumber-14970671,16157010-56d6-4f35-969a-38914b4f8480,2023-08-18,2004-12-08,3598353162611.16,671,PAID,submittedBy-14970671,2016-05-06T00:00:00.000Z,approvedBy-14970671,2006-08-15T00:00:00.000Z,approvalComments-14970671,rejectedBy-14970671,2011-07-21T00:00:00.000Z,rejectionReason-14970671,paidBy-14970671,2019-07-27T00:00:00.000Z,2002-01-22T00:00:00.000Z,createdBy.8wvfz@example.com,2017-06-18T00:00:00.000Z,modifiedBy.8wvfz@example.com
14970672-e8b2-4929-b8bd-bbd8597d4dee,invoiceNumber-14970672,16157010-56d6-4f35-969a-38914b4f8480,2005-04-06,2020-02-07,9647360557348.44,672,SUBMITTED,submittedBy-14970672,2021-05-06T00:00:00.000Z,approvedBy-14970672,2020-06-30T00:00:00.000Z,approvalComments-14970672,rejectedBy-14970672,2007-01-30T00:00:00.000Z,rejectionReason-14970672,paidBy-14970672,2023-04-08T00:00:00.000Z,2014-08-16T00:00:00.000Z,createdBy.8wvg0@example.com,2005-09-27T00:00:00.000Z,modifiedBy.8wvg0@example.com
26764351-b7b6-468e-aa2b-aff9de5737d1,invoiceNumber-26764351,16157011-e5b9-4e4e-bedb-ff0dddc39293,2008-05-17,2002-12-30,9058275331754.36,351,REJECTED,submittedBy-26764351,2011-02-09T00:00:00.000Z,approvedBy-26764351,2005-07-18T00:00:00.000Z,approvalComments-26764351,rejectedBy-26764351,2001-04-28T00:00:00.000Z,rejectionReason-26764351,paidBy-26764351,2009-06-18T00:00:00.000Z,2010-08-09T00:00:00.000Z,createdBy.fxni7@example.net,2023-05-09T00:00:00.000Z,modifiedBy.fxni7@example.org
26764352-d05b-4ffe-8f08-3adfbcf376be,invoiceNumber-26764352,16157011-e5b9-4e4e-bedb-ff0dddc39293,2015-09-14,2013-04-14,6409513257542.65,352,REJECTED,submittedBy-26764352,2003-08-27T00:00:00.000Z,approvedBy-26764352,2005-10-14T00:00:00.000Z,approvalComments-26764352,rejectedBy-26764352,2015-08-15T00:00:00.000Z,rejectionReason-26764352,paidBy-26764352,2015-06-09T00:00:00.000Z,2007-11-21T00:00:00.000Z,createdBy.fxni8@example.net,2012-09-29T00:00:00.000Z,modifiedBy.fxni8@example.com
28735637-b260-465a-a43e-75bd8a9a811a,invoiceNumber-28735637,16157012-63e0-41f5-912b-98957b8b64c1,2004-08-26,2014-11-27,600198479511.74,637,APPROVED,submittedBy-28735637,2014-10-02T00:00:00.000Z,approvedBy-28735637,2004-01-04T00:00:00.000Z,approvalComments-28735637,rejectedBy-28735637,2020-07-26T00:00:00.000Z,rejectionReason-28735637,paidBy-28735637,2019-07-15T00:00:00.000Z,2014-10-10T00:00:00.000Z,createdBy.h3wk5@example.com,2019-09-01T00:00:00.000Z,modifiedBy.h3wk5@example.com
28735638-c585-4a86-ae05-9b46c9f9a515,invoiceNumber-28735638,16157012-63e0-41f5-912b-98957b8b64c1,2023-02-04,2010-09-27,3960932945597.09,638,PAID,submittedBy-28735638,2018-08-17T00:00:00.000Z,approvedBy-28735638,2007-06-03T00:00:00.000Z,approvalComments-28735638,rejectedBy-28735638,2012-09-30T00:00:00.000Z,rejectionReason-28735638,paidBy-28735638,2003-07-16T00:00:00.000Z,2006-04-18T00:00:00.000Z,createdBy.h3wk6@example.net,2017-12-17T00:00:00.000Z,modifiedBy.h3wk6@example.org
7403114d-3f51-416e-b1c9-e1131b08e60f,invoiceNumber-7403114,16157013-80c8-4090-a2bf-51cbb09c94e7,2009-08-06,2012-05-06,6981855118139.44,114,SUBMITTED,submittedBy-7403114,2005-07-17T00:00:00.000Z,approvedBy-7403114,2005-01-14T00:00:00.000Z,approvalComments-7403114,rejectedBy-7403114,2009-04-09T00:00:00.000Z,rejectionReason-7403114,paidBy-7403114,2017-08-31T00:00:00.000Z,2016-11-04T00:00:00.000Z,createdBy.4eoa2@example.org,2004-10-27T00:00:00.000Z,modifiedBy.4eoa2@example.net
7403115d-8305-4663-82f9-0d82c7fc5c2e,invoiceNumber-7403115,16157013-80c8-4090-a2bf-51cbb09c94e7,2014-06-10,2009-04-04,8408571213131.91,115,PAID,submittedBy-7403115,2012-01-24T00:00:00.000Z,approvedBy-7403115,2000-02-14T00:00:00.000Z,approvalComments-7403115,rejectedBy-7403115,2014-06-27T00:00:00.000Z,rejectionReason-7403115,paidBy-7403115,2004-07-23T00:00:00.000Z,2004-05-03T00:00:00.000Z,createdBy.4eoa3@example.org,2017-01-27T00:00:00.000Z,modifiedBy.4eoa3@example.org
28224135-ee61-4ed1-a6ad-c0b0839c1c00,invoiceNumber-28224135,16157014-9b51-4c0d-a2a9-35c0163c9a68,2021-09-12,2023-07-02,5472771662458.24,135,SUBMITTED,submittedBy-28224135,2005-05-22T00:00:00.000Z,approvedBy-28224135,2022-04-24T00:00:00.000Z,approvalComments-28224135,rejectedBy-28224135,2001-06-18T00:00:00.000Z,rejectionReason-28224135,paidBy-28224135,2009-08-26T00:00:00.000Z,2020-05-10T00:00:00.000Z,createdBy.gsxvr@example.org,2016-05-13T00:00:00.000Z,modifiedBy.gsxvr@example.com
28224136-471a-4f9c-9182-f8bdff8b3347,invoiceNumber-28224136,16157014-9b51-4c0d-a2a9-35c0163c9a68,2013-02-09,2006-08-15,6486491258127.49,136,DRAFT,submittedBy-28224136,2007-07-16T00:00:00.000Z,approvedBy-28224136,2021-01-17T00:00:00.000Z,approvalComments-28224136,rejectedBy-28224136,2000-08-28T00:00:00.000Z,rejectionReason-28224136,paidBy-28224136,2023-11-25T00:00:00.000Z,2019-11-03T00:00:00.000Z,createdBy.gsxvs@example.net,2005-10-24T00:00:00.000Z,modifiedBy.gsxvs@example.com
25259304-3962-4383-9372-ba8e313bd137,invoiceNumber-25259304,16157015-6f4b-4d15-9772-3b34226eb629,2019-04-03,2011-05-05,7723911940908.33,304,REJECTED,submittedBy-25259304,2019-10-06T00:00:00.000Z,approvedBy-25259304,2013-07-02T00:00:00.000Z,approvalComments-25259304,rejectedBy-25259304,2022-01-09T00:00:00.000Z,rejectionReason-25259304,paidBy-25259304,2009-06-19T00:00:00.000Z,2022-04-22T00:00:00.000Z,createdBy.f1e7c@example.net,2014-02-09T00:00:00.000Z,modifiedBy.f1e7c@example.org
25259305-ef31-43b7-b5cb-66b4cfda3943,invoiceNumber-25259305,16157015-6f4b-4d15-9772-3b34226eb629,2012-02-24,2000-12-17,4413068000790.21,305,REJECTED,submittedBy-25259305,2020-03-15T00:00:00.000Z,approvedBy-25259305,2005-05-27T00:00:00.000Z,approvalComments-25259305,rejectedBy-25259305,2020-02-13T00:00:00.000Z,rejectionReason-25259305,paidBy-25259305,2012-02-29T00:00:00.000Z,2009-11-06T00:00:00.000Z,createdBy.f1e7d@example.net,2013-01-28T00:00:00.000Z,modifiedBy.f1e7d@example.org
26818738-fe9f-4b89-9241-365bb4f2eefd,invoiceNumber-26818738,16157016-3a41-4a73-9ce5-b79abb878e3c,2018-10-04,2004-10-13,1383564078720.72,738,SUBMITTED,submittedBy-26818738,2001-11-20T00:00:00.000Z,approvedBy-26818738,2016-02-23T00:00:00.000Z,approvalComments-26818738,rejectedBy-26818738,2017-06-18T00:00:00.000Z,rejectionReason-26818738,paidBy-26818738,2012-05-07T00:00:00.000Z,2015-01-02T00:00:00.000Z,createdBy.fytgy@example.com,2005-09-08T00:00:00.000Z,modifiedBy.fytgy@example.org
26818739-ad7b-483c-a697-57b537943967,invoiceNumber-26818739,16157016-3a41-4a73-9ce5-b79abb878e3c,2019-05-24,2012-05-26,3089972699783.68,739,PAID,submittedBy-26818739,2018-08-16T00:00:00.000Z,approvedBy-26818739,2011-05-15T00:00:00.000Z,approvalComments-26818739,rejectedBy-26818739,2019-10-20T00:00:00.000Z,rejectionReason-26818739,paidBy-26818739,2009-02-13T00:00:00.000Z,2007-11-23T00:00:00.000Z,createdBy.fytgz@example.com,2004-12-19T00:00:00.000Z,modifiedBy.fytgz@example.com
12132784-16b5-4eaa-9959-521cf4f82202,invoiceNumber-12132784,16157017-910c-4b0c-ac14-b0130875933d,2002-06-28,2003-12-10,6592653941839.74,784,REJECTED,submittedBy-12132784,2013-07-31T00:00:00.000Z,approvedBy-12132784,2002-01-17T00:00:00.000Z,approvalComments-12132784,rejectedBy-12132784,2016-11-14T00:00:00.000Z,rejectionReason-12132784,paidBy-12132784,2001-02-16T00:00:00.000Z,2022-04-05T00:00:00.000Z,createdBy.781ps@example.net,2012-07-28T00:00:00.000Z,modifiedBy.781ps@example.com
12132785-ebbb-4098-9528-a1eb9826d9b9,invoiceNumber-12132785,16157017-910c-4b0c-ac14-b0130875933d,2012-01-20,2003-03-17,190106727268.87,785,PAID,submittedBy-12132785,2005-04-03T00:00:00.000Z,approvedBy-12132785,2022-06-11T00:00:00.000Z,approvalComments-12132785,rejectedBy-12132785,2005-11-30T00:00:00.000Z,rejectionReason-12132785,paidBy-12132785,2006-02-25T00:00:00.000Z,2012-03-31T00:00:00.000Z,createdBy.781pt@example.org,2008-07-27T00:00:00.000Z,modifiedBy.781pt@example.com
12763627-2cbe-4722-9f9b-732036fe4705,invoiceNumber-12763627,16157018-2d0f-494f-8225-552ba2080680,2021-07-29,2002-10-21,8006321648592.97,627,PAID,submittedBy-12763627,2007-09-09T00:00:00.000Z,approvedBy-12763627,2012-10-05T00:00:00.000Z,approvalComments-12763627,rejectedBy-12763627,2016-12-20T00:00:00.000Z,rejectionReason-12763627,paidBy-12763627,2017-12-09T00:00:00.000Z,2013-09-01T00:00:00.000Z,createdBy.7lkh7@example.com,2001-08-30T00:00:00.000Z,modifiedBy.7lkh7@example.net
